site	log2fold	pval	celline	gene	corr_sp	coaccess	qval
chr12_109154446_109155253_CA_0.3089	-0.198233059928309	6.00422656620852e-08	HCC1143S	UNG	-0.555691892297307	0.3089	6.7802509982463e-09
chr12_109385275_109394193_CA_0.2949	0.0724972393847509	0.00617420252086514	HCC1143S	UNG	0.0535453386334658	0.2949	0.000560482255834745
chr12_108950963_108955682_CA_0.2869	0.229182209096313	1.83630478236648e-11	HCC1143S	UNG	-0.407540688517213	0.2869	2.34598706940082e-12
chr12_108981276_108981776_CA_0.2498	-0.0314534456923663	0.509002971351271	HCC1143S	UNG	-0.644684617115428	0.2498	0.0397872249096742
chr12_109477156_109479196_CA_0.2257	0.218605691989032	3.57613902326097e-28	HCC1143S	UNG	-0.957371934298358	0.2257	7.21909406610547e-29
chr12_109052298_109053297_CA_0.2017	0.00689429222243453	0.923510360471033	HCC1143S	UNG	-0.346274656866422	0.2017	0.0697447575777976
chr12_109020770_109021270_CA_0.1840	0.0842035879990746	2.98193097887646e-07	HCC1143S	UNG	-0.969565739143479	0.184	3.28980784497123e-08
chr12_108967816_108968316_CA_0.1658	-0.2025707384832	9.11511455209578e-06	HCC1143S	UNG	0.77272031800795	0.1658	9.48352871178179e-07
chr2_47782668-47784327_CA_1.0000	0.0521447292762662	0.939865689293883	HCC1143S	MSH6	-0.316717917947949	1	0.0708746431404015
chr2_47964904_47965466_CA_0.1736	-0.0645160877891328	0.923830765361442	HCC1143S	MSH6	0.509468236705918	0.1736	0.0697644488254395
chr2_47890700_47907120_CA_0.1520	0.0921995651753888	1.19656402351929e-07	HCC1143S	MSH6	-0.580744018600465	0.152	1.33752256209118e-08
chr2_47631349_47639853_CA_-0.1824	-0.0253676897919546	0.179281763609978	HCC1143S	MSH6	0.0890737268431711	-0.1824	0.0146454359786312
chr2_48106450_48121273_CA_-0.1932	0.0489795698011737	0.00478617158328303	HCC1143S	MSH6	-0.359936998424961	-0.1932	0.000436683229647809
chr2_47752224_47753230_CA_-0.2335	-0.346045421388826	1.60410748208408e-36	HCC1143S	MSH6	0.895501387534688	-0.2335	4.05964772288439e-37
chr2_48248288_48251468_CA_-0.3605	1.1773728140743	1.09605960683555e-54	HCC1143S	MSH6	-0.771419785494638	-0.3605	4.81418729092862e-55
chr9_137216950-137244403_CA_1.0000	0.0738208488168408	0.00874676440552874	HCC1143S	TUBB4B	-0.827257181429536	1	0.00078698780980716
chr9_137188336_137205931_CA_0.7421	-0.0843064393835223	1.08291958933151e-08	HCC1143S	TUBB4B	-0.10299257481437	0.7421	1.25599946779128e-09
chr9_137406868_137424225_CA_0.6185	-0.080615206767782	0.000209742324330296	HCC1143S	TUBB4B	0.171613290332258	0.6185	2.05527382832545e-05
chr9_137021950_137087252_CA_0.5024	-0.0478096978603554	0.000494918428759897	HCC1143S	TUBB4B	-0.436731418285457	0.5024	4.76584876974956e-05
chr9_136926140_136950505_CA_0.4858	-0.0740525793730125	5.94263798011537e-07	HCC1143S	TUBB4B	-0.0737988449711243	0.4858	6.47554629391742e-08
chr9_136758247_136808804_CA_0.4646	-0.118657713275975	4.06126606593594e-18	HCC1143S	TUBB4B	0.0830420760519013	0.4646	6.28111156058997e-19
chr9_137482111_137535209_CA_0.4427	-0.142056928070403	5.92451929328655e-10	HCC1143S	TUBB4B	0.293650341258532	0.4427	7.20444764626894e-11
chr9_137435944_137459560_CA_0.4326	-0.078617461110548	2.3014268891459e-05	HCC1143S	TUBB4B	0.119038475961899	0.4326	2.35731775544589e-06
chr9_137255031_137317016_CA_0.4268	-0.26556724741292	3.48405436905231e-46	HCC1143S	TUBB4B	0.846249156228906	0.4268	1.16923992790686e-46
chr9_136841153_136867112_CA_0.3648	-0.0692472150433936	6.18284776206686e-08	HCC1143S	TUBB4B	0.0351083777094427	0.3648	6.97993594535953e-09
chr9_137150379_137176940_CA_0.3467	-0.434565821041673	1.7257369676776e-51	HCC1143S	TUBB4B	0.849085727143179	0.3467	6.83526111000463e-52
chr9_137114561_137139548_CA_0.2993	-0.153778372730985	7.4240255005784e-15	HCC1143S	TUBB4B	0.458807470186755	0.2993	1.04999777203706e-15
chr9_136975564_137004747_CA_0.2945	-0.267807160045172	2.43379640624861e-19	HCC1143S	TUBB4B	0.395913897847446	0.2945	3.90890404038492e-20
chr9_136881665_136886571_CA_0.2401	-0.0924985728294649	6.22863725475125e-15	HCC1143S	TUBB4B	0.662466061651541	0.2401	8.82532443801936e-16
chr9_136900990_136911314_CA_0.2201	0.0764329902855005	0.00740916976468897	HCC1143S	TUBB4B	-0.83678391959799	0.2201	0.000669471555867812
chr9_137355339_137355839_CA_0.1916	0.298199365044165	5.80117117298631e-39	HCC1143S	TUBB4B	-0.96473561839046	0.1916	1.57630841627345e-39
chr9_136964247_136964747_CA_0.1722	-0.576086361053565	1.51119600625029e-34	HCC1143S	TUBB4B	0.846249156228906	0.1722	3.61481819955137e-35
chr5_69166653-69167450_CA_1.0000	0.0889308598862551	0.111957354333879	HCC1143S	CCNB1	-0.587932198304958	1	0.00929708566213775
chr5_69083325_69094743_CA_0.4017	0.025397009682231	0.823780455238363	HCC1143S	CCNB1	-0.65537538438461	0.4017	0.0627889158604085
chr5_69189144_69190714_CA_0.3421	-0.371111489405365	3.16806342332825e-58	HCC1143S	CCNB1	0.974421360534014	0.3421	1.55637329573022e-58
chr16_23670102-23680406_CA_1.0000	-0.114262381375805	2.20360428309963e-11	HCC1143S	PLK1	0.912579314482862	1	2.80817646417775e-12
chr16_23448415_23453591_CA_0.4254	0.290970959935897	3.26835906250708e-44	HCC1143S	PLK1	-0.0155718892972324	0.4254	1.03674342912498e-44
chr16_23469687_23510970_CA_0.4040	0.110297832141759	1.78015315632161e-13	HCC1143S	PLK1	0.480654016350409	0.404	2.42276064169045e-14
chr16_23902956_23905494_CA_0.3117	-0.104748095799641	0.00359756947882212	HCC1143S	PLK1	0.74219155478887	0.3117	0.000330247015496663
chr16_23317103_23336427_CA_0.3023	0.00712098490692937	0.933448426262935	HCC1143S	PLK1	0.240027000675017	0.3023	0.0704416130369222
chr16_23550804_23558508_CA_0.2489	0.0998501864831104	3.96603211768104e-10	HCC1143S	PLK1	-0.904804620115503	0.2489	4.8541513060442e-11
chr16_23362451_23369050_CA_0.2218	0.759685739188348	6.36466999777723e-49	HCC1143S	PLK1	-0.739186979674492	0.2218	2.32917375863311e-49
chr16_23423316_23435817_CA_0.2092	-0.122272381171701	7.12215223652509e-33	HCC1143S	PLK1	0.71979149478737	0.2092	1.62994222273376e-33
chr16_23595928_23597458_CA_0.2069	-0.122798933739039	8.17418533346576e-13	HCC1143S	PLK1	0.740346508662717	0.2069	1.09040898150022e-13
chr16_23635868_23641806_CA_0.1658	-0.020241291021893	0.0237004938936667	HCC1143S	PLK1	-0.656581414535363	0.1658	0.00207310027153301
chr16_23538560_23539060_CA_0.1645	0.108993080929755	0.0127351887997524	HCC1143S	PLK1	0.610308257706443	0.1645	0.00113501477752468
chr16_23784718_23785218_CA_-0.1627	-0.0924261126553333	0.0033111855596222	HCC1143S	PLK1	0.715516387909698	-0.1627	0.000304435790574566
chr16_23754468_23754968_CA_-0.1818	0.1735920808467	3.5072393182853e-07	HCC1143S	PLK1	-0.27788794719868	-0.1818	3.85806779016076e-08
chr16_23770819_23772057_CA_-0.2448	-0.712556589617689	2.72711670293042e-58	HCC1143S	PLK1	0.842110552763819	-0.2448	1.3414404618574e-58
chr16_23835740_23836883_CA_-0.2636	-0.0920925953232096	0.00605407421738157	HCC1143S	PLK1	0.686738168454211	-0.2636	0.000549918803458826
chr17_59158711-59159211_CA_NA	0.239834154769294	1.24837137365045e-17	HCC1143S	PRR11	-0.489265731643291	NA	1.90775438112242e-18
chr17_59165882-59166382_CA_NA	-0.454011731594029	8.97706725348918e-32	HCC1143S	PRR11	0.842691067276682	NA	2.00308810527808e-32
chr17_59172936-59173436_CA_NA	-0.902488166106245	5.83170984672019e-50	HCC1143S	PRR11	0.967942698567464	NA	2.19387438696505e-50
chr17_59178418-59178918_CA_NA	0.0118098363273885	0.854996408393654	HCC1143S	PRR11	0.268961224030601	NA	0.0649564872349279
chr17_59190791-59191291_CA_NA	0.984022630207723	6.00945401207887e-53	HCC1143S	PRR11	-0.942284557113928	NA	2.49427899419106e-53
chr22_35399783-35455216_CA_1.0000	-0.023142233054091	0.00246477753161441	HCC1143S	MCM5	-0.0283837095927398	1	0.000228429877199574
chr22_35602186_35676521_CA_0.8262	-0.03914852382488	5.50725665552352e-06	HCC1143S	MCM5	0.814604365109128	0.8262	5.77766163195568e-07
chr22_35582903_35589941_CA_0.7175	-0.196409082730885	1.68207498935342e-28	HCC1143S	MCM5	0.930654766369159	0.7175	3.43291769584035e-29
chr22_35299482_35316288_CA_0.6738	0.0427119014558472	8.48780434660193e-06	HCC1143S	MCM5	-0.453365334133353	0.6738	8.84187889596354e-07
chr22_35536078_35569726_CA_0.6724	-0.237179064706323	1.27544714741912e-44	HCC1143S	MCM5	0.785175129378235	0.6724	4.09579911765532e-45
chr22_35337920_35389241_CA_0.5793	0.231917092138036	4.15309116065618e-64	HCC1143S	MCM5	-0.848070201755044	0.5793	2.47622857291445e-64
chr22_35257182_35275978_CA_0.4155	0.249498352782088	1.97396147736818e-40	HCC1143S	MCM5	-0.648775219380485	0.4155	5.60465895666592e-41
chr22_35102650_35103150_CA_0.3845	-0.371971550504677	4.26570723089825e-24	HCC1143S	MCM5	0.739431485787145	0.3845	7.77241293833589e-25
chr22_35467772_35514824_CA_0.3023	-0.0738298962700458	0.000225287554366905	HCC1143S	MCM5	0.409982749568739	0.3023	2.20483044448809e-05
chr22_35140861_35156756_CA_0.2020	-0.121789223422892	3.47002782419972e-08	HCC1143S	MCM5	0.515409885247131	0.202	3.95326100405851e-09
chr22_35191429_35191929_CA_0.2002	-0.402857781949098	2.74127178250888e-29	HCC1143S	MCM5	0.906184654616365	0.2002	5.72655780558447e-30
chr22_35116222_35125227_CA_0.1721	-0.368045896481373	7.56250187134565e-22	HCC1143S	MCM5	0.776234905872647	0.1721	1.29518692786683e-22
chr16_88802795-88816447_CA_1.0000	-0.181605311962643	2.16437664945299e-12	HCC1143S	CDT1	0.556029400735018	1	2.84149574006081e-13
chr16_88628585_88638770_CA_0.7119	-0.150112167476316	1.34889704430982e-15	HCC1143S	CDT1	0.13185629640741	0.7119	1.94399071947254e-16
chr16_89067496_89074534_CA_0.6757	-0.441964640736047	9.63993182173039e-39	HCC1143S	CDT1	0.932313807845196	0.6757	2.60125024161884e-39
chr16_88856760_88858035_CA_0.6085	0.0836412627138732	0.0293131140642456	HCC1143S	CDT1	-0.422154053851346	0.6085	0.00254859670766423
chr16_88521013_88535160_CA_0.5768	-0.20098606730386	1.09634009025729e-10	HCC1143S	CDT1	0.590236255906398	0.5768	1.36936716605414e-11
chr16_88662869_88686826_CA_0.5669	-0.116236855909025	5.7158360009096e-10	HCC1143S	CDT1	0.405292132303308	0.5669	6.95357338655016e-11
chr16_88558663_88571123_CA_0.5091	-0.0363674930784861	0.110959750032363	HCC1143S	CDT1	0.0473846846171154	0.5091	0.00921882651486684
chr16_89026087_89053855_CA_0.4999	-0.243143443673065	8.29892532343838e-40	HCC1143S	CDT1	0.895330383259582	0.4999	2.30920595519075e-40
chr16_88650251_88651708_CA_0.4531	-0.0949270596147552	0.352228281813788	HCC1143S	CDT1	-0.481245031125778	0.4531	0.0280044161591153
chr16_89216309_89217978_CA_0.4293	-0.0981611386015089	1.76800313130334e-05	HCC1143S	CDT1	0.1473591839796	0.4293	1.81826686128122e-06
chr16_89167359_89171883_CA_0.4128	-0.0180823718245717	0.0469870092156566	HCC1143S	CDT1	0.0196864921623041	0.4128	0.00402389437759928
chr16_88907734_88910712_CA_0.3988	-0.443056037662749	6.36425495448899e-29	HCC1143S	CDT1	0.817401935048376	0.3988	1.31679789085494e-29
chr16_88700857_88714535_CA_0.3771	0.0929663437725975	6.7151119966502e-10	HCC1143S	CDT1	-0.567260181504538	0.3771	8.14719782310315e-11
chr16_88596386_88596886_CA_0.3395	-0.243632377805818	8.51794046673695e-16	HCC1143S	CDT1	0.557332933323333	0.3395	1.23641969930433e-16
chr16_89093655_89123950_CA_0.3290	0.0651644682266221	0.0101415237997884	HCC1143S	CDT1	-0.535549388734718	0.329	0.000909122863842005
chr16_89153895_89155579_CA_0.2351	-0.383404227397549	2.4453593959128e-23	HCC1143S	CDT1	0.907704192604815	0.2351	4.35317787068754e-24
chr16_88505277_88510829_CA_0.1965	-0.592890743138931	1.15380441398923e-42	HCC1143S	CDT1	0.833251331283282	0.1965	3.49767471449314e-43
chr16_88616065_88616630_CA_0.1655	-0.207375186009369	0.692884477029871	HCC1143S	CDT1	-0.679932498312458	0.1655	0.053344014849432
chr16_88732003_88785915_CA_0.1581	-0.165736690491887	5.09103520653564e-47	HCC1143S	CDT1	0.871880297007425	0.1581	1.75591408443432e-47
chr16_88920836_88964046_CA_-0.1719	-0.115890105365631	4.69119240033876e-14	HCC1143S	CDT1	0.732196804920123	-0.1719	6.47584872245529e-15
chr17_78179353-78179853_CA_NA	-0.490998294927827	5.73420984781695e-27	HCC1143S	TK1	0.846411160279007	NA	1.12153939143448e-27
chr22_41939980-41947302_CA_1.0000	-0.138053833066444	1.74810750996216e-26	HCC1143S	CENPM	0.816011400285007	1	3.37114498226266e-27
chr22_41822336_41863994_CA_0.7654	0.0717198454051316	1.33404014701039e-23	HCC1143S	CENPM	-0.471250281257031	0.7654	2.39194703919869e-24
chr22_41666634_41697840_CA_0.7038	-0.0307360437208988	0.00533650866009658	HCC1143S	CENPM	0.271926798169954	0.7038	0.000485985016780078
chr22_41799755_41801117_CA_0.6953	-0.0415449823976208	9.51490554697407e-05	HCC1143S	CENPM	0.342055051376284	0.6953	9.48587471495229e-06
chr22_41914360_41927027_CA_0.6264	-0.542759272856144	7.97585724429928e-42	HCC1143S	CENPM	0.993744843621091	0.6264	2.36149537120491e-42
chr22_41498261_41501745_CA_0.5835	-0.0549819440264072	0.0318272766592827	HCC1143S	CENPM	0.188298207455186	0.5835	0.00275898146073019
chr22_41512740_41565842_CA_0.5481	-0.120068903469793	3.05908753953724e-34	HCC1143S	CENPM	0.989946748668717	0.5481	7.25801842069269e-35
chr22_41620108_41621914_CA_0.5005	0.0214500429328628	0.141003950743353	HCC1143S	CENPM	-0.112279306982675	0.5005	0.0116134739664011
chr22_41576812_41598539_CA_0.4562	0.0516918734193984	0.0324757887431105	HCC1143S	CENPM	-0.434272856821421	0.4562	0.00281227939058231
chr22_42070165_42071349_CA_0.3437	-0.124072083481997	1.06881202137575e-15	HCC1143S	CENPM	0.0840741018525463	0.3437	1.54605739100483e-16
chr22_41998455_41999105_CA_0.3394	-0.103520952823191	4.52647671653523e-16	HCC1143S	CENPM	0.896297907447686	0.3394	6.61143625120031e-17
chr22_41712977_41725982_CA_0.2516	0.234369286813272	2.36075312601328e-11	HCC1143S	CENPM	-0.215427885697142	0.2516	3.00549187748886e-12
chr22_41636379_41638626_CA_0.2210	-0.474501306181173	5.29269323037759e-38	HCC1143S	CENPM	0.696027900697518	0.221	1.39533972491885e-38
chr22_41746486_41746986_CA_0.1666	0.167161533651035	2.34039662344879e-34	HCC1143S	CENPM	-0.652796819920498	0.1666	5.56979946289839e-35
chr22_42022285_42031649_CA_0.1643	-0.11112242074555	0.0168375463124248	HCC1143S	CENPM	0.497203930098253	0.1643	0.00148692025805232
chr22_41894798_41895298_CA_-0.1940	-0.319883175358616	8.41275187167424e-17	HCC1143S	CENPM	-0.264509112727818	-0.194	1.25736570265526e-17
chr12_56103948-56105079_CA_1.0000	0.099577427615821	0.00156488931543371	HCC1143S	PA2G4	-0.626016650416261	1	0.000146669540457312
chr12_56115746_56129597_CA_0.8624	0.007419484145679	0.24809935193688	HCC1143S	PA2G4	-0.512564314107853	0.8624	0.0200195404777355
chr12_56041289_56086539_CA_0.6852	-0.057910387849259	2.37797253289671e-13	HCC1143S	PA2G4	0.463555088877222	0.6852	3.22138459525133e-14
chr12_55955965_55982294_CA_0.6635	-0.111844501706674	2.72567510084933e-12	HCC1143S	PA2G4	-0.10343958598965	0.6635	3.56717979116333e-13
chr12_56189428_56233949_CA_0.6571	-0.0448256578876207	1.76158791842554e-05	HCC1143S	PA2G4	-0.207000675016875	0.6571	1.8121474472995e-06
chr12_56151710_56159507_CA_0.6396	-0.200847473181348	5.4766799172643e-19	HCC1143S	PA2G4	0.378963474086852	0.6396	8.7003436188635e-20
chr12_55817172_55818258_CA_0.4982	0.0313917595578227	0.254432803973874	HCC1143S	PA2G4	-0.428364209105228	0.4982	0.0204980604261429
chr12_55996282_56014729_CA_0.2420	-0.202883921366857	4.7980923943332e-30	HCC1143S	PA2G4	0.857367434185855	0.242	1.02019160914367e-30
chr12_55906028_55940584_CA_0.2418	0.0598124222872557	0.000216522641983287	HCC1143S	PA2G4	-0.32948773719343	0.2418	2.12064807844769e-05
chr12_55829145_55857077_CA_0.1595	0.045531386907855	0.00335451874147909	HCC1143S	PA2G4	-0.619545488637216	0.1595	0.000308347173310121
chr12_56461149_56477343_CA_-0.1506	-0.0848618504811399	1.73100477800018e-20	HCC1143S	PA2G4	0.899044476111903	-0.1506	2.86513068759638e-21
chr12_56028680_56030124_CA_-0.2739	-0.160769565676818	6.54101195401546e-12	HCC1143S	PA2G4	0.898657466436661	-0.2739	8.45912288184448e-13
chr12_56487539_56501761_CA_-0.3181	-0.142353797299501	1.20680055327782e-14	HCC1143S	PA2G4	0.0502317557938949	-0.3181	1.69491576274754e-15
chr12_56245202_56300856_CA_-0.3526	-0.0349511545620559	3.25607940352375e-05	HCC1143S	PA2G4	0.935132378309458	-0.3526	3.31338436573229e-06
chr12_55880809_55881451_CA_-0.5274	0.148091874957923	1.56423858300273e-10	HCC1143S	PA2G4	0.145554638865972	-0.5274	1.9413455755627e-11
chr17_78198667-78214634_CA_1.0000	-0.246154912197469	1.06869674607603e-13	HCC1143S	BIRC5	0.698745968649216	1	1.46350832369337e-14
chr17_77942285_77963922_CA_0.7361	-0.096450913273916	2.69838740276691e-15	HCC1143S	BIRC5	0.775366384159604	0.7361	3.8588711560436e-16
chr17_78030192_78054172_CA_0.6733	-0.205470679069797	1.64217908391659e-38	HCC1143S	BIRC5	0.929625740643516	0.6733	4.39979695301465e-39
chr17_77769235_77790780_CA_0.6653	0.172058216203137	1.13769687125442e-18	HCC1143S	BIRC5	-0.188934223355584	0.6653	1.7900953427185e-19
chr17_78112649_78187683_CA_0.6498	-0.120948218694985	1.75872237283004e-29	HCC1143S	BIRC5	0.970281257031426	0.6498	3.68783416528012e-30
chr17_77834126_77843965_CA_0.6135	-0.0173622615230099	0.00268732153060584	HCC1143S	BIRC5	0.357064426610665	0.6135	0.000248444263423944
chr17_78456158_78497659_CA_0.6045	-0.302738022023069	8.55690202602274e-53	HCC1143S	BIRC5	0.756378909472737	0.6045	3.53530578719774e-53
chr17_78289693_78422347_CA_0.5613	-0.183872870802753	8.0284482899939e-49	HCC1143S	BIRC5	0.916024900622516	0.5613	2.92795876849105e-49
chr17_78241383_78254843_CA_0.4973	-0.215137897321086	1.71830695874732e-60	HCC1143S	BIRC5	0.927402685067127	0.4973	9.07854384155535e-61
chr17_77863756_77888309_CA_0.4637	-0.108516232769347	6.89557889925164e-09	HCC1143S	BIRC5	0.644030600765019	0.4637	8.06326668415982e-10
chr17_77808827_77821529_CA_0.4219	-0.0655435378938846	0.00219328228576907	HCC1143S	BIRC5	0.477203930098253	0.4219	0.000203957396848786
chr17_78013580_78014106_CA_0.4149	-0.266294238654415	2.60731875877449e-35	HCC1143S	BIRC5	0.803630090752269	0.4149	6.36968997930253e-36
chr17_78438725_78446116_CA_0.2944	-0.339325668900522	1.32376384090268e-22	HCC1143S	BIRC5	0.896765919147979	0.2944	2.31702602447849e-23
chr17_78265650_78278815_CA_0.2492	-0.301494221958117	7.83565720967201e-12	HCC1143S	BIRC5	0.560862521563039	0.2492	1.01166301906078e-12
chr17_78226759_78231099_CA_0.2033	0.206700168427729	1.49753705553509e-05	HCC1143S	BIRC5	-0.294167854196355	0.2033	1.54541288138924e-06
chr14_104743481-104753487_CA_1.0000	0.0548808311837749	0.0415848443544846	HCC1143S	SIVA1	-0.441650041251031	1	0.00357277549071072
chr14_105086754_105102920_CA_0.9538	-0.0840900574206979	6.09368261680309e-10	HCC1143S	SIVA1	0.755768394209855	0.9538	7.40861582354851e-11
chr14_104794069_104828001_CA_0.9525	-0.114408539901855	4.57577620253084e-23	HCC1143S	SIVA1	0.994212855321383	0.9525	8.09027180857851e-24
chr14_104957547_104986476_CA_0.9461	-0.0485137657249312	0.00403330958160513	HCC1143S	SIVA1	0.0902122553063827	0.9461	0.000369174339453565
chr14_104677556_104733331_CA_0.9447	-0.198348215792413	1.35000642274555e-44	HCC1143S	SIVA1	0.823654091352284	0.9447	4.33284869620762e-45
chr14_105165049_105205052_CA_0.9304	-0.220149636633313	8.67594644185324e-56	HCC1143S	SIVA1	0.825811145278632	0.9304	3.94712244741421e-56
chr14_105247959_105255561_CA_0.9115	-0.101677816143244	4.89980780489952e-18	HCC1143S	SIVA1	0.892166804170104	0.9115	7.56698127339486e-19
chr14_105005125_105032932_CA_0.8967	-0.070649243057816	1.22718280048551e-11	HCC1143S	SIVA1	0.829817745443636	0.8967	1.57416208211316e-12
chr14_104768346_104779191_CA_0.8940	-0.500671588050269	2.55943988214326e-57	HCC1143S	SIVA1	0.994212855321383	0.894	1.21846604374481e-57
chr14_104843589_104882954_CA_0.8937	-0.194329061356059	4.01328677819316e-50	HCC1143S	SIVA1	0.997964449111228	0.8937	1.51907475438665e-50
chr14_104639962_104666967_CA_0.8906	-0.156242061395478	1.42118560001414e-25	HCC1143S	SIVA1	0.774661366534163	0.8906	2.68272686048236e-26
chr14_105045638_105075231_CA_0.8413	-0.165286111297365	1.57809034905532e-18	HCC1143S	SIVA1	0.756819920498012	0.8413	2.47171795303064e-19
chr14_105118629_105127442_CA_0.8044	-0.0634823834720859	3.10903877562312e-06	HCC1143S	SIVA1	0.469502737568439	0.8044	3.29126317930949e-07
chr14_104924887_104935510_CA_0.7918	0.256701523040824	1.47245927731727e-53	HCC1143S	SIVA1	-0.498261456536414	0.7918	6.22651469291371e-54
chr14_105224073_105225577_CA_0.6671	-0.0568602116693718	0.00704277910967602	HCC1143S	SIVA1	0.424110102752569	0.6671	0.000636906956074212
chr14_104896476_104896976_CA_0.6295	0.0184652707098849	0.812808210341123	HCC1143S	SIVA1	0.140781519537988	0.6295	0.0620091989212394
chr14_105144975_105155043_CA_0.6127	-0.734769438452182	4.89843803080516e-60	HCC1143S	SIVA1	0.903382584564614	0.6127	2.54323266097556e-60
chr14_104443342_104444423_CA_0.5088	-0.398137566993115	4.71869720136025e-44	HCC1143S	SIVA1	0.952952823820596	0.5088	1.48832022595825e-44
chr14_104370107_104370607_CA_0.3440	-0.390843284239865	1.50843961729662e-36	HCC1143S	SIVA1	0.891701792544814	0.344	3.8216691358887e-37
chr14_104293998_104294498_CA_0.2692	-0.230808818086448	1.93648519751827e-17	HCC1143S	SIVA1	0.594404860121503	0.2692	2.94585022040297e-18
chr14_104420454_104420954_CA_0.2557	0.00219362554584643	0.330935620826249	HCC1143S	SIVA1	0.219042976074402	0.2557	0.0263904721829449
chr14_104382624_104383124_CA_0.1512	-0.131826686860246	1.20814465773756e-06	HCC1143S	SIVA1	0.508865221630541	0.1512	1.29833541228331e-07
chr3_160390471-160401749_CA_1.0000	-0.194298453182719	2.48022903912866e-13	HCC1143S	SMC4	0.907693692342309	1	3.35913074059053e-14
chr3_160413563-160434417_CA_1.0000	-0.497851262574365	1.84253771681208e-52	HCC1143S	SMC4	0.997170929273232	1	7.52737612861843e-53
chr3_160506296_160507489_CA_0.2077	-0.346291957851349	2.76730339066811e-17	HCC1143S	SMC4	0.543373584339609	0.2077	4.19280954316086e-18
chr3_160027386_160032593_CA_0.1598	0.145699889235249	2.18250577128758e-07	HCC1143S	SMC4	-0.702203555088877	0.1598	2.41719529072554e-08
chr3_160720129_160725839_CA_-0.2431	-0.114982661940508	9.24119204875519e-07	HCC1143S	SMC4	0.689402235055876	-0.2431	9.97876072125991e-08
chr20_43657164-43669771_CA_1.0000	-0.224952159479687	1.24935852699346e-18	HCC1143S	MYBL2	0.86603165079127	1	1.96288239463674e-19
chr20_43939174_43943181_CA_0.4382	-0.0541403336463581	7.65925390481158e-07	HCC1143S	MYBL2	-0.116555913897847	0.4382	8.30738936162559e-08
chr20_43491235_43492555_CA_0.3897	-0.0888320928878323	1.30715986948323e-05	HCC1143S	MYBL2	-0.0421240531013275	0.3897	1.35253067341965e-06
chr20_43583901_43591286_CA_0.3816	0.120708438037755	5.3920894742686e-09	HCC1143S	MYBL2	-0.570450761269032	0.3816	6.33230717479193e-10
chr20_43955167_43964920_CA_0.3793	0.00291413147143509	0.123600220286158	HCC1143S	MYBL2	-0.183042076051901	0.3793	0.0102319496907722
chr20_43749670_43752982_CA_0.3512	-0.252250735079538	2.2302863686386e-27	HCC1143S	MYBL2	0.984542113552839	0.3512	4.40713060471624e-28
chr20_43782032_43782532_CA_0.3305	-0.46475260372401	2.68952346158853e-14	HCC1143S	MYBL2	0.326430660766519	0.3305	3.73701814901805e-15
chr20_43843280_43850213_CA_0.2651	0.231748123380704	1.74335796879706e-08	HCC1143S	MYBL2	-0.535349883747094	0.2651	2.00686416878711e-09
chr20_43432454_43470995_CA_0.2269	0.0715096113634727	0.00234576044630721	HCC1143S	MYBL2	-0.558001950048751	0.2269	0.000217623897017005
chr20_43975183_43977663_CA_0.2159	0.108890397072212	0.00057241208041175	HCC1143S	MYBL2	-0.1459206480162	0.2159	5.49894515927482e-05
chr20_43681269_43692230_CA_0.1751	-0.240079040016674	7.68186325987651e-09	HCC1143S	MYBL2	0.542463061576539	0.1751	8.96387333331893e-10
chr20_43911035_43928802_CA_0.1660	-0.22811668451946	2.31245235383054e-33	HCC1143S	MYBL2	0.829090227255682	0.166	5.36249391154812e-34
chr20_43767617_43768124_CA_0.1598	-0.486083177526904	2.91494625443287e-21	HCC1143S	MYBL2	0.786312157803945	0.1598	4.92090436317124e-22
chr6_34223643-34249670_CA_1.0000	-0.049138545277551	0.00181586571480051	HCC1143S	HMGA1	-0.00292357308932723	1	0.000169607730065661
chr6_34067736_34074723_CA_0.4140	-0.247214587473928	1.73439853915451e-47	HCC1143S	HMGA1	0.678330458261457	0.414	6.05161556801712e-48
chr6_34484882_34491468_CA_0.3018	-0.2719016245423	1.04581793083439e-16	HCC1143S	HMGA1	0.628326708167704	0.3018	1.55948603486191e-17
chr6_33812639_33828714_CA_0.2440	-0.383337337957751	6.73742967943377e-31	HCC1143S	HMGA1	0.862629565739144	0.244	1.46395630193688e-31
chr6_34445472_34466294_CA_0.2250	0.0286942208395359	0.495893545552509	HCC1143S	HMGA1	-0.0539773494337359	0.225	0.0388169970756638
chr6_34179795_34205969_CA_0.1939	-0.00793171847221532	0.447957660688906	HCC1143S	HMGA1	-0.261642541063527	0.1939	0.0352416773920688
chr6_33950368_33968425_CA_0.1854	-0.334061453540151	1.09847575641993e-26	HCC1143S	HMGA1	0.57548788719718	0.1854	2.12748330516101e-27
chr6_33885088_33887100_CA_0.1679	-0.0437240575117951	0.566746379499098	HCC1143S	HMGA1	-0.438327458186455	0.1679	0.044082767095911
chr6_34386567_34393168_CA_-0.1690	0.105564900349659	0.000940982291596357	HCC1143S	HMGA1	-0.406514662866572	-0.169	8.92743344298859e-05
chr6_33904424_33904924_CA_-0.2730	-0.423515415142546	3.03591211687176e-25	HCC1143S	HMGA1	0.599285982149554	-0.273	5.69128470587182e-26
