site	log2fold	pval	celline	gene	corr_sp	coaccess	qval
chr17_41717368_41718162_CA_-0.2067	0.401972139098277	1.04317522403396e-37	HCC1143S	KRT17	0.812996324908123	-0.2067	2.68480457316815e-38
chr17_41734308_41740225_CA_-0.2261	0.0961685140397871	3.71525310637387e-15	HCC1143S	KRT17	0.728701717542939	-0.2261	5.38014091797965e-16
chr17_41906412_41932813_CA_-0.2410	0.108417400217072	7.43243258255568e-24	HCC1143S	KRT17	0.740520513012825	-0.241	1.3383842779598e-24
chr17_41494430_41507993_CA_-0.2607	-0.146508557095681	2.90209004239185e-32	HCC1143S	KRT17	-0.848674716867922	-0.2607	6.52014520448453e-33
chr17_41864676_41865803_CA_-0.2749	0.0420095446933099	0.867359062179688	HCC1143S	KRT17	0.359179479486987	-0.2749	0.0680960346110197
chr17_41772139_41813020_CA_-0.3700	-0.0369564706283594	0.00299029611267134	HCC1143S	KRT17	0.180555013875347	-0.37	0.00028462866328959
chr17_41678314_41693357_CA_-0.5430	-0.0559289432648186	1.91047676822512e-09	HCC1143S	KRT17	-0.23796744918623	-0.543	2.33937864661006e-10
chr1_201254093-201335847_CA_1.0000	-0.0341108827684143	0.00377809172653377	HCC1143S	PKP1	-0.765043126078152	1	0.000357576684618544
chr1_201346379_201408767_CA_0.5995	-0.0264261813914942	0.0859172080450885	HCC1143S	PKP1	-0.383378084452111	0.5995	0.00746582108346753
chr1_201004670_201023974_CA_0.5923	0.108259285808129	1.5733669897002e-05	HCC1143S	PKP1	0.542313057826446	0.5923	1.66165048909765e-06
chr1_201593297_201603280_CA_0.5275	-0.238009661760555	1.22707588260205e-18	HCC1143S	PKP1	-0.708550213755344	0.5275	1.95025925027006e-19
chr1_201072127_201074481_CA_0.4837	0.288641133675733	2.15026250253435e-15	HCC1143S	PKP1	0.312231305782645	0.4837	3.13630438937511e-16
chr1_201686657_201721674_CA_0.4427	0.218362590947443	1.41657155991743e-22	HCC1143S	PKP1	0.724059101477537	0.4427	2.4796818066206e-23
chr1_201739550_201748759_CA_0.4216	0.0451124903151992	0.128088585400878	HCC1143S	PKP1	0.922890572264307	0.4216	0.0109690610342898
chr1_201676093_201676593_CA_0.3767	0.2008311822492	0.000685925749423374	HCC1143S	PKP1	0.903672091802295	0.3767	6.74836498260941e-05
chr1_201137526_201138026_CA_0.3746	0.939835067201522	3.65639345199843e-69	HCC1143S	PKP1	0.897884947123678	0.3746	2.60619347007542e-69
chr1_201530711_201540075_CA_0.2397	0.130729446291706	9.08102234899437e-06	HCC1143S	PKP1	0.570501762544064	0.2397	9.67769588153828e-07
chr1_201085873_201089325_CA_-0.2298	-0.495855727476375	3.84156532063239e-28	HCC1143S	PKP1	-0.799972999324983	-0.2298	7.72004120398898e-29
chr1_201648503_201650732_CA_-0.6518	0.0118650143268244	0.0766288962006774	HCC1143S	PKP1	-0.315133878346959	-0.6518	0.00668099720908548
chr7_76278537-76322955_CA_1.0000	0.429854710336191	6.54681468179631e-61	HCC1143S	HSPB1	0.817481437035926	1	3.47283411251801e-61
chr7_76020089_76109275_CA_0.6386	-0.0290364882932824	0.000989542967343934	HCC1143S	HSPB1	-0.0836705917647941	0.6386	9.65754845516257e-05
chr7_76356710_76380547_CA_0.5139	0.123901570340349	1.87883154212151e-08	HCC1143S	HSPB1	0.44779269481737	0.5139	2.22390008675851e-09
chr7_76155881_76167055_CA_0.4896	-0.244989254712144	4.09497697731407e-29	HCC1143S	HSPB1	-0.88475211880297	0.4896	8.42654688348198e-30
chr7_76392992_76397874_CA_0.4830	-0.0460825320787787	9.69092746703892e-05	HCC1143S	HSPB1	-0.123442586064652	0.483	9.89995849500525e-06
chr7_76437901_76446067_CA_0.4620	0.0611543787681418	4.14759009907991e-07	HCC1143S	HSPB1	0.452835820895522	0.462	4.66398235806435e-08
chr7_76333764_76338710_CA_0.4251	0.430778014454915	1.5499017700298e-17	HCC1143S	HSPB1	0.742091052276307	0.4251	2.3949799008813e-18
chr7_76457181_76468411_CA_0.3751	-0.219308525925238	1.60907965279545e-22	HCC1143S	HSPB1	-0.812054301357534	0.3751	2.81409920195096e-23
chr7_76414895_76424020_CA_0.3307	-0.0310476470271933	0.0114253049479522	HCC1143S	HSPB1	-0.276843921098028	0.3307	0.00105344738969577
chr7_76123252_76131026_CA_0.2736	-0.0554939155928622	0.13627342203746	HCC1143S	HSPB1	-0.045187129678242	0.2736	0.0116440270592333
chr7_76191700_76202181_CA_0.2593	-0.314633864085732	4.06931544593873e-06	HCC1143S	HSPB1	-0.484714617865447	0.2593	4.40171036885212e-07
chr7_76498630_76499130_CA_-0.2426	-0.290534775478762	3.46581357923422e-28	HCC1143S	HSPB1	-0.588536713417836	-0.2426	6.9758742606446e-29
chr7_76509786_76520658_CA_-0.6801	-0.18066826940922	1.58292937188576e-42	HCC1143S	HSPB1	-0.762622065551639	-0.6801	4.66097450205643e-43
chr20_40687345-40690276_CA_1.0000	0.0814943243943136	0.000173348215963569	HCC1143S	MAFB	0.710024750618766	1	1.75165978260107e-05
chr20_40489861_40511934_CA_0.8060	0.00841771744494277	0.688720932376944	HCC1143S	MAFB	-0.544194104852621	0.806	0.0549042952955823
chr20_40266098_40287617_CA_0.7742	0.215547624452855	1.11809141950231e-06	HCC1143S	MAFB	0.294605865146629	0.7742	1.23711144002664e-07
chr20_40631149_40673905_CA_0.7362	-0.0082256196209858	0.6152064655168	HCC1143S	MAFB	-0.532676816920423	0.7362	0.0493123792399993
chr20_40414767_40416619_CA_0.6060	0.0878361637670365	1.24274975950535e-09	HCC1143S	MAFB	0.757508437710943	0.606	1.53150958991621e-10
chr20_40561961_40565531_CA_0.5545	0.233751088747189	1.93197653276554e-22	HCC1143S	MAFB	0.851227780694518	0.5545	3.37381807806741e-23
chr20_40431525_40450567_CA_0.4362	0.0579453751057823	0.0519370380432418	HCC1143S	MAFB	-0.102074551863797	0.4362	0.00458807243304317
chr20_40531999_40540623_CA_0.4291	-0.029547931422641	0.13627342203746	HCC1143S	MAFB	-0.678996474911873	0.4291	0.0116440270592333
chr20_40317159_40332203_CA_0.4287	0.13580007190969	5.64600932090243e-06	HCC1143S	MAFB	0.938243456086402	0.4287	6.06662713605409e-07
chr20_40858655_40861077_CA_0.3644	-0.331040168192178	3.54865010602362e-23	HCC1143S	MAFB	0.632507312682817	0.3644	6.28776526572255e-24
chr20_40703856_40707393_CA_0.2988	0.264928347266675	1.48570595904035e-06	HCC1143S	MAFB	0.143684092102303	0.2988	1.63561484773979e-07
chr20_40251210_40255854_CA_0.2894	-0.691520469340179	8.01303245376061e-57	HCC1143S	MAFB	-0.879188479711993	0.2894	3.72024373690457e-57
chr20_40471210_40471710_CA_0.2460	-0.0163519572286942	0.470472732922716	HCC1143S	MAFB	0.364143103577589	0.246	0.0382417088701619
chr20_40550992_40551492_CA_0.2250	-0.0911045454878722	5.4339019152273e-06	HCC1143S	MAFB	-0.696915922898073	0.225	5.84403011150488e-07
chr20_40961652_40979275_CA_-0.2960	0.0897447851196597	4.24032862451325e-09	HCC1143S	MAFB	0.974634365859147	-0.296	5.13702323857751e-10
chr11_65416296-65455508_CA_1.0000	-0.00823141545457916	0.966212820073236	HCC1143S	NEAT1	0.414202355058877	1	0.0752419700339047
chr11_65133203_65135464_CA_0.7452	0.120812568763423	9.9335683655002e-11	HCC1143S	NEAT1	0.656881422035551	0.7452	1.26894308672206e-11
chr11_65095901_65123018_CA_0.7307	-0.0223391753614412	0.0060988733743515	HCC1143S	NEAT1	0.149849246231156	0.7307	0.000571594059006516
chr11_65468774_65508610_CA_0.6829	0.0613429186303617	0.000804704556114539	HCC1143S	NEAT1	0.529285232130803	0.6829	7.89168878328497e-05
chr11_65290714_65317314_CA_0.6677	-0.215965006998803	4.89612305255992e-39	HCC1143S	NEAT1	-0.852456311407785	0.6677	1.30945081077466e-39
chr11_65027046_65027898_CA_0.5862	-0.0966490188779098	1.29039831025568e-05	HCC1143S	NEAT1	-0.283319582989575	0.5862	1.36693750946734e-06
chr11_65040787_65051287_CA_0.5760	-0.00518571383141048	0.22992031781662	HCC1143S	NEAT1	0.0670846771169279	0.576	0.0193055103283804
chr11_65250281_65262401_CA_0.5481	-0.0782107267997738	6.70477812228495e-08	HCC1143S	NEAT1	-0.573338333458337	0.5481	7.77685133219934e-09
chr11_65381754_65391455_CA_0.5027	0.00265442008005481	0.7450654383241	HCC1143S	NEAT1	0.406622665566639	0.5027	0.0590834084983193
chr11_65588220_65626426_CA_0.4887	-0.0140372647897679	0.0415041644386696	HCC1143S	NEAT1	0.245380634515863	0.4887	0.00368849275302255
chr11_65366157_65371502_CA_0.3245	0.188498731069739	3.75095719920616e-42	HCC1143S	NEAT1	0.988526213155329	0.3245	1.09089207303161e-42
chr11_65169962_65184010_CA_0.3190	-0.3080357284365	4.5158084503169e-65	HCC1143S	NEAT1	-0.873986349658742	0.319	2.7903726913931e-65
chr11_65333354_65337998_CA_0.2880	0.056208784316908	0.00526390381022405	HCC1143S	NEAT1	0.444059101477537	0.288	0.00049472756901051
chr11_65063488_65084420_CA_0.2469	-0.0803205122135819	2.82104227431858e-05	HCC1143S	NEAT1	-0.214212855321383	0.2469	2.95033984838037e-06
chr11_65354292_65355501_CA_0.2446	-0.117817687542725	1.52213278907524e-06	HCC1143S	NEAT1	-0.291523288082202	0.2446	1.67511715999295e-07
chr11_65150334_65151377_CA_0.2384	-0.0253571889844029	0.290903600689768	HCC1143S	NEAT1	0.323037575939399	0.2384	0.0241802981000902
chr11_65204701_65232785_CA_0.2106	-0.054061197120934	0.00821319650359254	HCC1143S	NEAT1	-0.545533638340959	0.2106	0.000763990022289755
chr11_64996765_65014832_CA_0.1919	-0.103528043502303	5.11873498392844e-10	HCC1143S	NEAT1	-0.327753693842346	0.1919	6.38853460967059e-11
chr11_65686508_65730953_CA_0.1653	0.0882503239754238	0.0164168241714815	HCC1143S	NEAT1	0.485356633915848	0.1653	0.00149750767615815
chr11_65675988_65676488_CA_-0.2734	-0.318048100898376	5.93186683228648e-14	HCC1143S	NEAT1	-0.788196204905123	-0.2734	8.30443738421341e-15
chr11_65524964_65577819_CA_-0.2876	-0.164165916782806	5.67952082517782e-39	HCC1143S	NEAT1	-0.853365334133353	-0.2876	1.51553895588905e-39
chr14_104957547-104986476_CA_1.0000	-0.0328014081006395	0.000594140994965038	HCC1143S	AHNAK2	-0.840919522988075	1	5.86412734580847e-05
chr14_104743481_104753487_CA_0.9461	-0.0888706229166435	0.000100022281576917	HCC1143S	AHNAK2	0.000984024600615016	0.9461	1.02105075662465e-05
chr14_105005125_105032932_CA_0.9422	-0.070649243057816	1.22718280048551e-11	HCC1143S	AHNAK2	-0.926633165829146	0.9422	1.61268169562619e-12
chr14_104794069_104828001_CA_0.9308	-0.114408539901855	4.57577620253084e-23	HCC1143S	AHNAK2	-0.944522613065327	0.9308	8.08626054581589e-24
chr14_105086754_105102920_CA_0.9193	-0.0840900574206979	6.09368261680309e-10	HCC1143S	AHNAK2	-0.852483312082802	0.9193	7.58685157771727e-11
chr14_104677556_104733331_CA_0.9005	-0.198348215792413	1.35000642274555e-44	HCC1143S	AHNAK2	-0.887414685367134	0.9005	4.20048361352732e-45
chr14_105045638_105075231_CA_0.8979	-0.165286111297365	1.57809034905532e-18	HCC1143S	AHNAK2	-0.687084677116928	0.8979	2.49858462485295e-19
chr14_105247959_105255561_CA_0.8905	-0.101677816143244	4.89980780489952e-18	HCC1143S	AHNAK2	-0.978169954248856	0.8905	7.66154547443976e-19
chr14_105165049_105205052_CA_0.8879	-0.220149636633313	8.67594644185324e-56	HCC1143S	AHNAK2	-0.865632640816021	0.8879	3.87805064429945e-56
chr14_104768346_104779191_CA_0.8691	-0.500671588050269	2.55943988214326e-57	HCC1143S	AHNAK2	-0.944522613065327	0.8691	1.20761823084524e-57
chr14_104639962_104666967_CA_0.8453	-0.156242061395478	1.42118560001414e-25	HCC1143S	AHNAK2	-0.850371259281482	0.8453	2.68403990677481e-26
chr14_104924887_104935510_CA_0.8346	0.256701523040824	1.47245927731727e-53	HCC1143S	AHNAK2	0.502062551563789	0.8346	6.1057689214704e-54
chr14_104843589_104882954_CA_0.8269	-0.194329061356059	4.01328677819316e-50	HCC1143S	AHNAK2	-0.94196804920123	0.8269	1.48863336029122e-50
chr14_105118629_105127442_CA_0.7764	-0.0634823834720859	3.10903877562312e-06	HCC1143S	AHNAK2	-0.604263106577664	0.7764	3.38060372678848e-07
chr14_104896476_104896976_CA_0.6825	0.0184652707098849	0.812808210341123	HCC1143S	AHNAK2	-0.339837995949899	0.6825	0.0640687812180538
chr14_105144975_105155043_CA_0.6672	-0.734769438452182	4.89843803080516e-60	HCC1143S	AHNAK2	-0.840489012225306	0.6672	2.51677094466893e-60
chr14_105224073_105225577_CA_0.6441	-0.0568602116693718	0.00704277910967602	HCC1143S	AHNAK2	-0.50553513837846	0.6441	0.000657931457005848
chr11_61947575-61986429_CA_1.0000	0.0541928110994027	0.505902151062765	HCC1143S	FTH1	0.513173329333233	1	0.0409914485932645
chr11_61654221_61707999_CA_0.7384	-0.156600310365083	6.22551727051533e-45	HCC1143S	FTH1	-0.969438235955899	0.7384	1.96206879888535e-45
chr11_62025398_62061846_CA_0.6561	0.0977891464832123	4.50405841851666e-20	HCC1143S	FTH1	0.924951623790595	0.6561	7.43059586978576e-21
chr11_61792033_61802004_CA_0.5994	-0.0839793837635404	9.71685404392513e-08	HCC1143S	FTH1	-0.318550963774094	0.5994	1.12087900942738e-08
chr11_62123677_62132742_CA_0.5535	0.157961017027848	6.76189487828498e-26	HCC1143S	FTH1	0.822892072301808	0.5535	1.28669197079815e-26
chr11_61882138_61899513_CA_0.5071	-0.278918208585233	4.57445323624556e-45	HCC1143S	FTH1	-0.967092177304433	0.5071	1.44467305911337e-45
chr11_61532054_61554054_CA_0.4956	-0.315627092704431	1.51460396318073e-21	HCC1143S	FTH1	-0.713914347858697	0.4956	2.59136461658291e-22
chr11_62208392_62208892_CA_0.3956	1.06984508885531	2.17447992848348e-61	HCC1143S	FTH1	0.968778219455486	0.3956	1.17373599260497e-61
chr11_62241991_62245645_CA_0.3098	0.238745359298752	1.75185742027408e-11	HCC1143S	FTH1	0.352021300532513	0.3098	2.29198223339314e-12
chr11_62012558_62014039_CA_0.2853	0.228064568335875	1.28138994462619e-29	HCC1143S	FTH1	0.992349808745219	0.2853	2.67841765852517e-30
chr11_61581015_61615215_CA_0.2789	-0.146569459743859	6.66140533667336e-18	HCC1143S	FTH1	-0.965667141678542	0.2789	1.03938443645256e-18
chr11_62193865_62194365_CA_0.2559	-0.481340627097263	6.98527623844686e-33	HCC1143S	FTH1	-0.913126828170704	0.2559	1.59527494130447e-33
chr11_61626522_61638764_CA_0.1882	-0.0611741042321506	0.000194585328631513	HCC1143S	FTH1	0.252930323258082	0.1882	1.96109979905691e-05
chr11_61718471_61777165_CA_0.1840	-0.0724209399469403	1.62001596532848e-05	HCC1143S	FTH1	-0.678823970599265	0.184	1.71021180090496e-06
chr11_61871015_61871617_CA_-0.4332	-0.391041185393659	1.0460997761587e-64	HCC1143S	FTH1	-0.996432910822771	-0.4332	6.37174438567246e-65
chr17_41602516-41633913_CA_1.0000	0.09892687257028	1.5720396527721e-06	HCC1143S	KRT16	0.619084977124428	1	1.72979224195629e-07
chr17_41885595_41895440_CA_0.5842	0.513295196383862	4.0936851932885e-49	HCC1143S	KRT16	0.654722868071702	0.5842	1.4579281730811e-49
chr17_41576722_41587247_CA_0.2523	0.151640658163276	1.02701345051338e-24	HCC1143S	KRT16	0.851731793294833	0.2523	1.89262531147915e-25
chr17_41647340_41667392_CA_-0.2004	-0.0932460801947932	1.99066950301681e-13	HCC1143S	KRT16	-0.0213545338633466	-0.2004	2.74684042200117e-14
chr17_41835348_41846610_CA_-0.2051	-0.0718714047134151	8.8702039342183e-05	HCC1143S	KRT16	-0.509856746418661	-0.2051	9.07963951970456e-06
chr17_41717368_41718162_CA_-0.2067	0.401972139098277	1.04317522403396e-37	HCC1143S	KRT16	0.87704042601065	-0.2067	2.68480457316815e-38
chr17_41734308_41740225_CA_-0.2261	0.0961685140397871	3.71525310637387e-15	HCC1143S	KRT16	0.760324008100203	-0.2261	5.38014091797965e-16
chr17_41906412_41932813_CA_-0.2410	0.108417400217072	7.43243258255568e-24	HCC1143S	KRT16	0.775385884647116	-0.241	1.3383842779598e-24
chr17_41494430_41507993_CA_-0.2607	-0.146508557095681	2.90209004239185e-32	HCC1143S	KRT16	-0.803505587639691	-0.2607	6.52014520448453e-33
chr17_41864676_41865803_CA_-0.2749	0.0420095446933099	0.867359062179688	HCC1143S	KRT16	0.392822320558014	-0.2749	0.0680960346110197
chr17_41772139_41813020_CA_-0.3700	-0.0369564706283594	0.00299029611267134	HCC1143S	KRT16	0.137997449936248	-0.37	0.00028462866328959
chr17_41678314_41693357_CA_-0.5430	-0.0559289432648186	1.91047676822512e-09	HCC1143S	KRT16	-0.182655066376659	-0.543	2.33937864661006e-10
chr10_71830685-71871710_CA_1.0000	-0.0309296892010865	0.0348007537200209	HCC1143S	PSAP	0.177427435685892	1	0.00310641076377871
chr10_71911245_71931662_CA_0.4863	0.537258359699032	6.61342625222042e-34	HCC1143S	PSAP	0.500714017850446	0.4863	1.54714044473364e-34
chr10_72162959_72174298_CA_0.3115	0.105508005834059	5.57512694805976e-24	HCC1143S	PSAP	0.747962199054976	0.3115	1.00723745920434e-24
chr10_72063580_72070165_CA_0.2027	-0.137324942387094	0.00128524292074925	HCC1143S	PSAP	-0.471610290257256	0.2027	0.000124713879748521
chr10_71948611_71976378_CA_0.1751	-0.0978459858772485	1.92918071520275e-06	HCC1143S	PSAP	-0.644563114077852	0.1751	2.11663584501666e-07
chr10_72215693_72276934_CA_-0.1923	-0.0446158175978696	0.000449270411379074	HCC1143S	PSAP	0.169625740643516	-0.1923	4.46004609461745e-05
chr12_52895304-52927720_CA_1.0000	-0.163176289798576	1.03521828173347e-16	HCC1143S	KRT8	-0.530578264456611	1	1.56258619022357e-17
chr12_52945552-52957482_CA_1.0000	-0.163176289798576	1.03521828173347e-16	HCC1143S	KRT8	-0.530578264456611	1	1.56258619022357e-17
chr12_52794332_52848036_CA_0.5164	0.0849912110474505	0.00106294957530491	HCC1143S	KRT8	0.738057451436286	0.5164	0.0001035949387044
chr12_52895304_52927720_CA_0.5059	-0.179157585926623	1.16857507365033e-35	HCC1143S	KRT8	-0.952513312832821	0.5059	2.85410791986604e-36
chr12_52945552_52957482_CA_0.5059	-0.417480705287754	4.85093374147002e-55	HCC1143S	KRT8	-0.958660466511663	0.5059	2.11659846749016e-55
chr12_53078831_53079975_CA_0.4061	0.018908032567479	0.191464505583999	HCC1143S	KRT8	0.0309397734943374	0.4061	0.0161870815131192
chr12_52667415_52672802_CA_0.3808	-0.0849319881383271	0.0153624643928364	HCC1143S	KRT8	-0.372784819620491	0.3808	0.00140433211435412
chr12_52634276_52634776_CA_-0.1612	0.866619304870419	4.35487819337976e-56	HCC1143S	KRT8	0.914019350483762	-0.1612	1.96718040269618e-56
chr5_43386838-43433373_CA_1.0000	0.212346306666184	1.4220286185072e-18	HCC1143S	CCL28	1	1	2.2559087216041e-19
chr5_43483302_43485841_CA_0.6062	0.0687782235684014	0.00154763236896664	HCC1143S	CCL28	0.462058051451286	0.6062	0.000149683429746921
chr5_43510372_43515344_CA_0.5713	-0.0704198087016795	1.54562333132952e-09	HCC1143S	CCL28	-0.483637590939774	0.5713	1.8995782404739e-10
chr5_43572280_43572780_CA_0.5382	0.603685265866033	5.57296842271222e-08	HCC1143S	CCL28	0.999990999774995	0.5382	6.48069975011875e-09
chr5_42970677_43020704_CA_0.5036	-0.0857080414491819	3.34901665082993e-20	HCC1143S	CCL28	-0.359108977724443	0.5036	5.54350777923788e-21
chr5_43171857_43172357_CA_0.4852	0.508604850448557	1.77071705313401e-10	HCC1143S	CCL28	0.984341108527713	0.4852	2.24424315303778e-11
chr5_43033950_43089303_CA_0.4329	-0.0668272407001616	7.47911145009181e-11	HCC1143S	CCL28	-0.327848196204905	0.4329	9.59551265345791e-12
chr5_43601817_43616974_CA_0.4029	-0.181665584910409	8.57401367735292e-12	HCC1143S	CCL28	-0.675510387759694	0.4029	1.13128644325052e-12
chr5_43208628_43232423_CA_0.3887	0.0432407014297463	0.625455922808919	HCC1143S	CCL28	0.0200585014625366	0.3887	0.0500895180368129
chr5_43105417_43129897_CA_0.3389	-0.104554060822748	8.86076324474969e-10	HCC1143S	CCL28	-0.105055126378159	0.3389	1.09653364921576e-10
chr5_43627006_43631696_CA_0.3133	0.0148708944005825	0.289248257366304	HCC1143S	CCL28	-0.0126198154953874	0.3133	0.0240479066614486
chr5_43305892_43315758_CA_0.3102	0.0492796907508202	0.000384560509182665	HCC1143S	CCL28	0.509415735393385	0.3102	3.82754120243493e-05
chr5_43139924_43140424_CA_0.2802	0.00379008871741612	0.999034363549568	HCC1143S	CCL28	-0.0530833270831771	0.2802	0.0776012665875079
chr5_43556346_43557715_CA_0.2333	0.0984691174535268	5.06733510140122e-08	HCC1143S	CCL28	0.586234155853896	0.2333	5.90029855219235e-09
chr5_43469977_43470477_CA_0.2303	0.409810785027851	1.20477644075919e-08	HCC1143S	CCL28	0.875345383634591	0.2303	1.43511127809401e-09
chr5_43711435_43711935_CA_0.2031	-0.325691244030021	1.72336447261876e-36	HCC1143S	CCL28	-0.628425710642766	0.2031	4.28747914552054e-37
chr5_43192511_43194055_CA_-0.3102	0.0372254128595267	0.0973914120566897	HCC1143S	CCL28	-0.0475196879921998	-0.3102	0.00842713958412072
chr1_153342980-153495350_CA_1.0000	-0.0303578927830482	0.301912900668416	HCC1143S	S100A9	0.0954923873096828	1	0.0250533972873597
chr1_153608122_153700064_CA_0.7461	-0.00555908639479233	0.908785987280793	HCC1143S	S100A9	0.761332033300833	0.7461	0.071130411572292
chr1_153000228_153004246_CA_0.6604	0.58348005602008	4.47393216863286e-39	HCC1143S	S100A9	0.667371184279607	0.6604	1.19757944898119e-39
chr1_153122782_153123515_CA_0.5614	0.115518343844831	3.26203937468021e-07	HCC1143S	S100A9	0.887140178504463	0.5614	3.68354068593019e-08
chr1_153222944_153238907_CA_0.5396	0.230558324263655	6.04285667532908e-12	HCC1143S	S100A9	0.0481272031800795	0.5396	8.00477913032697e-13
chr1_153506773_153554696_CA_0.5186	-0.0253755406400081	0.00187900433343707	HCC1143S	S100A9	0.616470411760294	0.5186	0.000180924499952573
chr1_153188101_153193172_CA_0.4729	0.322911626356953	4.28855572827939e-35	HCC1143S	S100A9	0.616371409285232	0.4729	1.03330618600434e-35
chr1_153081716_153082216_CA_0.4687	0.562456135943566	2.06856869531413e-17	HCC1143S	S100A9	0.741786544663617	0.4687	3.18875269235689e-18
chr1_153100186_153102995_CA_0.4377	0.118584124751973	1.93645091702644e-10	HCC1143S	S100A9	0.346783169579239	0.4377	2.45086139603652e-11
chr1_153030816_153041589_CA_0.4066	0.868846096969034	2.84337102625722e-49	HCC1143S	S100A9	0.505269631740794	0.4066	1.02259373382648e-49
chr1_153312525_153313025_CA_0.3812	0.155172408466235	0.000118412605299427	HCC1143S	S100A9	-0.250141753543839	0.3812	1.20573988219892e-05
chr1_153288540_153292580_CA_0.3497	0.120413660923383	0.101449565907547	HCC1143S	S100A9	-0.16583964599115	0.3497	0.00876249754849478
chr1_153565273_153597594_CA_0.2983	-0.0181694970829734	0.345792563772302	HCC1143S	S100A9	0.848665716642916	0.2983	0.0285129485669015
chr1_153070169_153070669_CA_0.2942	-0.567866984822168	7.19313953787574e-43	HCC1143S	S100A9	-0.701234530863272	0.2942	2.14308616992332e-43
chr1_153277783_153278283_CA_0.2706	-0.562022244572022	4.07274349740138e-41	HCC1143S	S100A9	-0.76711917797945	0.2706	1.15072218609888e-41
chr1_153261263_153262128_CA_0.2243	-0.531545273740844	8.16745684520765e-24	HCC1143S	S100A9	-0.554268356708918	0.2243	1.46816213016916e-24
chr1_153056054_153056554_CA_0.2121	-0.126865660430759	8.60017186944134e-06	HCC1143S	S100A9	-0.820526513162829	0.2121	9.17352102322009e-07
chr1_153150846_153151346_CA_0.1645	0.263888875943351	4.80522469105385e-06	HCC1143S	S100A9	0.701069526738169	0.1645	5.18459351136173e-07
chr15_45425083-45458412_CA_1.0000	-0.185219679621437	1.95368084591743e-38	HCC1143S	C15orf48	-0.854724368109203	1	5.12865383575222e-39
chr15_45236670_45237170_CA_0.4968	-0.11088837528706	3.76095193187363e-05	HCC1143S	C15orf48	-0.350813770344259	0.4968	3.90911944086179e-06
chr15_45689507_45690007_CA_0.3111	0.960413866934587	2.90607123241647e-22	HCC1143S	C15orf48	0.317517437935948	0.3111	5.04849356011371e-23
chr15_45319958_45333911_CA_0.1615	0.023542669794388	0.460607603907666	HCC1143S	C15orf48	-0.00756768919222981	0.1615	0.0374794840919042
chr15_45179330_45205562_CA_-0.1600	0.066510837897867	0.0277621682170223	HCC1143S	C15orf48	0.175529888247206	-0.16	0.00249435452266228
chr15_45265447_45285877_CA_-0.1987	0.0359791719111648	0.375236677562195	HCC1143S	C15orf48	-0.188659716492912	-0.1987	0.0308365768812167
chr15_45344922_45347488_CA_-0.2020	0.288156346500196	4.29824525620802e-18	HCC1143S	C15orf48	0.578051451286282	-0.202	6.72844780601273e-19
chr15_45157900_45167683_CA_-0.2206	-0.00896403608544469	0.428651718429986	HCC1143S	C15orf48	-0.224753618840471	-0.2206	0.0350164476248166
chr15_45631213_45649206_CA_-0.2451	0.296002522549308	4.88173389841865e-55	HCC1143S	C15orf48	0.502542563564089	-0.2451	2.12943283097724e-55
chr15_45022478_45023668_CA_-0.2734	-0.074142428868476	1.90452565165243e-05	HCC1143S	C15orf48	-0.603670591764794	-0.2734	2.00573933565687e-06
chr15_45522281_45523331_CA_-0.3100	0.0144426836907863	0.0845267295797075	HCC1143S	C15orf48	-0.349799744993625	-0.31	0.00734915030824395
chr15_45372342_45403775_CA_-0.3690	-0.0157442332288184	0.159513578570694	HCC1143S	C15orf48	-0.643051076276907	-0.369	0.0135604401576334
chr15_45548842_45550684_CA_-0.3777	0.102255305805878	4.15747652137609e-08	HCC1143S	C15orf48	0.455537388434711	-0.3777	4.86224598498073e-09
chr15_45702092_45716008_CA_-0.4842	-0.065417760127488	1.21060625278267e-06	HCC1143S	C15orf48	-0.391865296632416	-0.4842	1.33745219865126e-07
chr3_112619148-112655381_CA_1.0000	-0.707980754439141	8.61007980758113e-53	HCC1143S	CCDC80	-0.752216305407635	1	3.48656593841997e-53
chr3_112813814_112822948_CA_0.3893	-0.0831557537267746	0.0347314146297941	HCC1143S	CCDC80	-0.198849471236781	0.3893	0.00310040145470609
chr3_112793483_112802072_CA_0.3451	0.471996826399252	1.9569054352428e-37	HCC1143S	CCDC80	0.817995949898748	0.3451	4.99297581720574e-38
chr3_112561135_112569082_CA_0.3293	0.0784696796582678	0.00038103945078546	HCC1143S	CCDC80	0.501761044026101	0.3293	3.79323303963017e-05
chr3_112770006_112780452_CA_0.2721	0.101322299795054	4.21307624499026e-05	HCC1143S	CCDC80	0.291650791269782	0.2721	4.36959840374487e-06
chr3_112730955_112752582_CA_0.2593	0.132395870303568	2.72852381132704e-09	HCC1143S	CCDC80	0.222473561839046	0.2593	3.3249162366109e-10
chr3_112582196_112582696_CA_0.1793	0.245845414400357	1.48603931032961e-32	HCC1143S	CCDC80	0.629607740193505	0.1793	3.36327988613577e-33
chr3_112390818_112391925_CA_-0.4473	-0.461466113110945	4.24833186555931e-38	HCC1143S	CCDC80	-1	-0.4473	1.10616959301668e-38
chr6_159692554-159702017_CA_1.0000	0.046552761201721	0.547512127642564	HCC1143S	SOD2	0.606934673366834	1	0.0441742971196316
